OBJECTID,name,address,longitude,latitude,type
1676,顾家弄86号楼,北京东路与顾家弄交叉口东南50米,121.477766,31.23854,地名地址信息
1677,盆汤弄76号楼,福建中路盆汤弄64弄5号,121.480888,31.236798,地名地址信息
1678,盆汤弄20弄6号楼,山西南路盆汤弄42号(悦荟mosaic西北),121.481828,31.237222,地名地址信息
1679,石潭弄100号楼,石潭弄南京路步行街,121.480441,31.236876,地名地址信息
1680,五福弄105弄4号楼,理功深海烤鱼西(天津路店),121.480835,31.238047,地名地址信息
1681,石潭弄215号楼,山西南路349弄9-11号无锡小区,121.479582,31.238498,地名地址信息
1682,石潭弄95号楼,石潭弄南京路步行街,121.480432,31.23683,地名地址信息
1683,五福弄86弄3号楼,天津路五福弄86弄2-7号正门,121.481077,31.237758,地名地址信息
1684,盆汤弄109号楼,福建路盆汤弄,121.480267,31.236519,地名地址信息
1685,石潭弄219号楼,山西南路349弄9-11号无锡小区,121.479548,31.238574,地名地址信息
1686,香粉弄12号楼,南京东路558号南京路步行街,121.479833,31.236434,地名地址信息
1687,石潭弄205号楼,山西南路349弄9-11号无锡小区,121.4796,31.238367,地名地址信息
1688,盆汤弄30号楼,五福弄南京路步行街,121.481711,31.236958,地名地址信息
1689,五福弄78弄7号楼,五福弄与天津路交叉口东北50米,121.481291,31.237677,地名地址信息
1690,北无锡路66弄7号楼,外滩街道无锡小区北京东路541弄12号,121.479753,31.239042,地名地址信息
1691,石潭弄227号楼,山西南路350号上海物资大厦12-13层,121.479905,31.238704,地名地址信息
1692,北无锡路16弄3号楼,外滩街道山西北路无锡小区东门,121.481104,31.23904,地名地址信息
1693,石潭弄89号楼,南京东路500号,121.480459,31.236791,地名地址信息
1694,石潭弄233号楼,北京东路与石潭弄交叉口南100米,121.479512,31.23876,地名地址信息
1695,竹若·荣越(人民广场店),西藏中路555号雅居乐万豪酒店2楼,121.473481,31.236339,餐饮服务
1696,盆汤弄181号楼,山西南路南京路步行街,121.482096,31.237056,地名地址信息
1697,石潭弄216号楼,山西南路349弄9-11号无锡小区,121.479708,31.238539,地名地址信息
1698,石潭弄71号楼,福建中路与香粉弄交叉口东40米,121.480423,31.236489,地名地址信息
1699,五福弄81号,五福弄与台湾路交叉口东40米,121.481257,31.237767,商务住宅
1700,石潭弄214号楼,山西南路349弄9-11号无锡小区,121.479609,31.238491,地名地址信息
1701,五福弄86弄9号楼,五福弄86弄9号(南京东路地铁站西),121.481237,31.237784,地名地址信息
1702,盆汤弄82号楼,石潭弄南京路步行街,121.480808,31.236774,地名地址信息
1703,保安坊76号,南京东路486弄-9-21号,121.480558,31.236578,地名地址信息
1704,石潭弄201号楼,山西南路349弄9-11号无锡小区,121.479645,31.238291,地名地址信息
1705,石潭弄217号楼,山西南路349弄9-11号无锡小区,121.479923,31.238557,地名地址信息
1706,盆汤弄111号楼,福建路盆汤弄,121.480253,31.236533,地名地址信息
1707,五福弄78弄5号楼,五福弄与天津路交叉口东北50米,121.481165,31.237637,地名地址信息
1708,石潭弄99号楼,石潭弄盆汤弄108弄,121.480307,31.236766,地名地址信息
1709,盆汤弄24号楼,福建中路368号,121.481327,31.237145,地名地址信息
1710,盆汤弄68号楼,福建路盆汤弄,121.481032,31.236823,地名地址信息
1711,盆汤弄1864号楼,盆汤弄(世纪广场东北100米),121.48028,31.236456,地名地址信息
1712,盆汤弄16号楼,山西南路东风-西区,121.481962,31.237031,地名地址信息
1713,石潭弄229号,福建中路506-508附近,121.479512,31.238698,地名地址信息
1714,香粉弄18号楼,北京东路香粉弄24弄23号,121.479671,31.236431,地名地址信息
1715,石潭弄202号楼,山西南路349弄9-11号无锡小区,121.480146,31.238399,地名地址信息
1716,石潭弄218号楼,山西南路349弄9-11号无锡小区,121.479591,31.238514,地名地址信息
1717,盆汤弄72号楼,五福弄南京路步行街,121.480987,31.236815,地名地址信息
1718,石潭弄109号楼,石潭弄盆汤弄108弄,121.480235,31.236949,地名地址信息
1719,爱民弄587弄4号,宁波路587弄2-7号(人民广场地铁站19号口步行400米),121.476503,31.236326,地名地址信息
1720,北无锡路28弄3号楼,外滩街道厦门路无锡小区,121.480658,31.239021,地名地址信息
1721,顾家弄68弄14号楼,顾家弄58-1号附近,121.478062,31.238341,地名地址信息
1722,石潭弄223号楼,山西南路349弄9-11号无锡小区,121.479932,31.238659,地名地址信息
1723,石潭弄104号楼,石潭弄南京路步行街,121.480441,31.23683,地名地址信息
1724,石潭弄222号楼,山西南路349弄9-11号无锡小区,121.479627,31.238623,地名地址信息
1725,石潭弄232号楼,福建中路无锡小区,121.479592,31.238753,地名地址信息
1726,石潭弄73号楼,南京东路558号南京路步行街,121.480387,31.236551,地名地址信息
1727,石潭弄221号楼,山西南路349弄9-11号无锡小区,121.479557,31.23859,地名地址信息
1728,新一五金商场停车场(出口),牛庄路649-1号附近,121.477624,31.237878,交通设施服务
1729,石潭弄242号楼,山西南路349弄9-11号无锡小区,121.47953,31.238906,地名地址信息
1730,石潭弄231号,福建中路与南无锡路交叉口北40米,121.479497,31.238675,商务住宅
1731,五福弄778弄5号楼,五福弄81号(南京东路地铁站西),121.481148,31.237751,地名地址信息
1732,石潭弄236号楼,北京东路与石潭弄交叉口东南50米,121.479574,31.238807,地名地址信息
1733,盆汤弄38号楼,盆汤弄42号上海都市假日酒店南京店,121.481702,31.237274,地名地址信息
1734,五福弄86弄7号楼,五福弄与台湾路交叉口东20米,121.481219,31.237806,地名地址信息
1735,石潭弄110号楼,石潭弄南京路步行街,121.480371,31.237028,地名地址信息
1736,石潭弄204号楼,山西南路349弄9-11号无锡小区,121.480119,31.23843,地名地址信息
1737,五福弄94号楼,五福弄与台湾路交叉口东50米,121.481354,31.23801,地名地址信息
1738,石潭弄108号楼,石潭弄南京路步行街,121.480387,31.236937,地名地址信息
1739,优秀历史建筑,江西中路368号(南京东路地铁站6号口步行190米),121.48593,31.239843,风景名胜
1740,石潭弄105号楼,石潭弄南京路步行街,121.480357,31.236864,地名地址信息
1741,北欧主题乐园展,西藏中路525号雅居乐国际广场2层,121.473591,31.23617,科教文化服务
1742,宁波路奶站,宁波路316号(南京东路地铁站1号口步行320米),121.481254,31.23859,购物服务
1743,满记甜品(上海南东二店),南京东路830号第一百货商业中心C馆F4层,121.475557,31.235062,餐饮服务
1744,北京东路499弄6-14号,山西南路349弄9-11号,121.480718,31.239381,地名地址信息
1745,贵州路77弄10-18,贵州路77弄10-18号,121.476031,31.235386,地名地址信息
1746,新一五金商场停车场,北京东路695号,121.477579,31.238553,交通设施服务
1747,满春坊,天津路249号(南京东路地铁站1号口步行410米),121.480519,31.237527,商务住宅
1748,山西南路331弄4-6号,山西南路349弄9-11号无锡小区,121.481202,31.23918,地名地址信息
1749,宁波路430弄1-7号,宁波路与福建中路交叉口西40米,121.479225,31.237713,地名地址信息
1750,牛庄路641弄,牛庄路与顾家弄交叉口西南60米,121.477657,31.237416,地名地址信息
1751,宁波路470弄1-3号,宁波路与顾家弄交叉口东北40米,121.478476,31.237379,地名地址信息
1752,东北水饺馄饨(德兴里店),牛庄路169号(人民广场地铁站19号口步行480米),121.475972,31.237108,餐饮服务
1753,黄浦区公安分局外滩派出所,山西南路182号(南京东路地铁站1号口步行100米),121.482377,31.237085,政府机构及社会团体
1754,必胜客(市百一餐厅),南京东路830号第一百货商业中心A馆F1层,121.474376,31.235836,餐饮服务
1755,V·GRASS(新世界城店),南京西路2-68号新世界城L2层,121.473253,31.23488,购物服务
1756,小天才(新世界城店),南京西路2-68号新世界8层乐高专卖店对面,121.47334,31.23527,购物服务
1757,上海雅居乐万豪侯爵酒店宴会厅,西藏中路555号上海雅居乐万豪侯爵酒店5层(近新世界百货),121.473213,31.236438,科教文化服务
1758,东方证券,北京东路270号5楼(南京东路地铁站6号口步行270米),121.484921,31.240627,金融保险服务
1759,上海新世界丽笙大酒店-会议厅,凤阳路与长沙路交叉口南80米,121.473095,31.2345,科教文化服务
1760,贵西小区,北京东路与贵州路交叉口西40米,121.47496,31.23821,商务住宅
1761,纸片楼,宁波路398号(南京东路地铁站1号口步行470米),121.479795,31.238196,生活服务
1762,电力大楼-停车场,江西中路与沙市二路交叉口西60米,121.48609,31.237676,交通设施服务
1763,上海新世界丽笙大酒店-园景楼,南京西路88号上海新世界丽笙大酒店,121.473031,31.234563,住宿服务
1764,淮南牛肉汤(南京一路店),宁波路620弄3-21号永平安,121.475503,31.236575,餐饮服务
1765,星期一便当(牛庄店),牛庄路707号,121.476555,31.237424,餐饮服务
1766,鼎钜茶庄(爱民弄店),贵州路132号(人民广场地铁站19号口步行420米),121.476136,31.236518,餐饮服务
1767,上海杜莎夫人蜡像馆售票处,南京西路2-68号新世界商厦10层上海杜莎夫人蜡像馆内,121.473637,31.235151,生活服务
1768,上海科技京城B区,浙江中路598号,121.476776,31.239257,商务住宅
1769,上海科技京城A区,浙江中路598号,121.477067,31.239667,商务住宅
1770,中国福利彩票(福建中路店),福建中路389号(南京东路地铁站1号口步行400米),121.479847,31.236862,生活服务
1771,中国体育彩票,天津路353号(南京东路地铁站1号口步行430米),121.479715,31.236896,生活服务
1772,上海欣谊环境卫生服务有限公司,南苏州路757号6楼,121.474048,31.240807,公司企业
1773,新一百大厦会议中心,六合路58号新一百大厦16层I座,121.475213,31.235871,科教文化服务
1774,中共外滩社区(街道)综合委员会,宁波路120弄,121.484671,31.240205,政府机构及社会团体
1775,鑫银特种橡塑(鸿福里店),新闸路28号(新闸路地铁站6号口步行340米),121.472798,31.23803,购物服务
1776,上海隆强检测仪器设备有限公司,天津路251号(南京东路地铁站1号口步行260米),121.481351,31.237465,购物服务
1777,青迪磨料磨具,南苏州路513号(南京东路地铁站6号口步行430米),121.481566,31.240269,购物服务
1778,宁波路停车场,宁波路128号(南京东路地铁站6号口旁),121.4845,31.23942,交通设施服务
1779,德胜轩(江西中路店),江西中路426号(南京东路地铁站6号口步行350米),121.485358,31.241279,购物服务
1780,上海百联集团股份有限公司(六合路),六合路58号新一百大厦13层,121.475213,31.235871,公司企业
1781,陈师傅馒头(南京路步行街店),宁波路295号(南京东路地铁站4号口步行290米),121.4817,31.238582,餐饮服务
1782,永利大楼,河南中路495号(南京东路地铁站5号口步行60米),121.484133,31.238736,商务住宅
1783,上海市黄浦区老干部活动中心(南京路步行街店),天津路399号,121.478909,31.236646,体育休闲服务
1784,上海市新黄浦区绿化和市容管理局,南苏州路757号黄浦环卫大楼F1层,121.477244,31.240479,政府机构及社会团体
1785,中央商场维修公司(天津路店),天津路251号(南京东路地铁站1号口步行270米),121.481299,31.237433,生活服务
1786,紫燕百味鸡(上海宁波店),外滩街道宁波路201号1楼A10号商铺,121.483353,31.239003,餐饮服务
1787,五福里(北京东路),北京东路819号,121.474946,31.237795,商务住宅
1788,上海开放大学新世界集团分校,天津路158号(南京东路地铁站5号口步行120米),121.483194,31.238315,科教文化服务
1789,黄浦二部中通(天津路),升平街1723号(南京东路地铁站1号口步行360米),121.480317,31.237292,生活服务
1790,应急掩蔽场所(南京路步行街),山东中路与南京路步行街交叉口西北40米,121.483859,31.237521,公共设施
1791,上海工艺美术职业学院宁波路校区,宁波路476号,121.478403,31.237416,科教文化服务
1792,外滩派出所虎丘居委社区民警工作点,江西中路与香港路交叉口西南80米,121.484442,31.241773,政府机构及社会团体
1793,韩国名品,南京西路19-169号华盛街BE017号,121.472989,31.234753,购物服务
1794,东方社区信息苑(外滩苑),河南中路578号(南京东路地铁站6号口步行210米),121.48425,31.240339,商务住宅
1795,卢湾区绿化管理所,南苏州路757号黄浦环卫大楼,121.477259,31.240612,政府机构及社会团体
1796,锦江金门大酒店-会议室,南京西路108号(人民广场地铁站8号口步行130米),121.472616,31.234189,科教文化服务
